collecting_method,guid,othercatalognumbers,accn_number,scientific_name,collectors,preparators,country,state_prov,county,spec_locality,verbatim_date,parts,dec_lat,dec_long,coordinateuncertaintyinmeters,age,sex
salvage,MVZ:Bird:190722,"LWH: Lindsay Wildlife Hospital=LWH 2005-241, preparator number=163",14221,Bombycilla cedrorum,Lindsay Wildlife Hospital,Jessica A. Castillo,United States,California,Contra Costa County,"1601 Terrace Way, Walnut Creek",23-Feb-05,"skin, study; syrinx; tissue",37.9019153,-122.0730696,30,skull fully ossified,male
salvage,MVZ:Bird:190723,"LWH: Lindsay Wildlife Hospital=LWH 2005-339, preparator number=1",14221,Haemorhous mexicanus frontalis,Lindsay Wildlife Hospital,Karen M. C. Rowe,United States,California,Contra Costa County,"2047 Arnold Industrial Way, Concord",8-Mar-05,"skin, study; syrinx; tissue",38.0067053,-122.0381968,70,skull 100% ossified,male
salvage,MVZ:Bird:190724,"LWH: Lindsay Wildlife Hospital=LWH 2005-1749, preparator number=212",14221,Haemorhous mexicanus frontalis,Lindsay Wildlife Hospital,Zachary R. Hanna,United States,California,Contra Costa County,"975 South Thompson Rd., Lafayette",10-May-05,"skin, study; syrinx; tissue",37.8922568,-122.1226645,30,skull 0% ossified,male
salvage,MVZ:Bird:190725,"LWH: Lindsay Wildlife Hospital=LWH 2005-3170, preparator number=161",14221,Passerculus sandwichensis alaudinus,Lindsay Wildlife Hospital,Jessica A. Castillo,United States,California,Alameda County,"16 Mosswood Rd., Berkeley",2-Jun-05,"skin, study; syrinx; stomach; tissue",37.8697365,-122.2483062,40,skull fully ossified,male
salvage,MVZ:Bird:190726,"LWH: Lindsay Wildlife Hospital=LWH 2005-5333, preparator number=211",14221,Agelaius phoeniceus mailliardorum,Lindsay Wildlife Hospital,Zachary R. Hanna,United States,California,Contra Costa County,"300 block of Borica Street, Danville",14-Sep-05,"skin, study; syrinx; tissue",37.7970833,-121.9647966,122,skull 20% ossified,male
salvage,MVZ:Bird:189471,preparator number=490,15008,Falco peregrinus anatum,Matt Ricketts,Elizabeth A. Wommack,United States,California,Alameda County,"Oakland Outer Harbor ca. 250 yards N of the buoy marking the north edge of the shipping channel, Oakland",22-Oct-13,"skin, study; syrinx; stomach content; skeleton, partial; tissue; tissue",37.818595,-122.323837,219,juvenile,female
salvage,MVZ:Bird:189472,MVZ Prep Lab Catalog=PLC 3768,15106,Junco hyemalis thurberi (Oreganus Group),Katie X. LaBarbera,Amanda E. Torres,United States,California,Alpine County,Ebbetts Pass,27-Jul-14,skeleton; tissue,38.54243333,-119.8133833,30,large skull windows,unknown
salvage,MVZ:Bird:189770,preparator number=31,14531,Zenaida macroura marginella,Thomas K. Studley,Pascal Title,United States,California,Contra Costa County,"3254 Montevideo Drive, San Ramon",29-Jul-08,"skin, study; syrinx; tissue",37.752684,-121.943456,26,not recorded,male
salvage,MVZ:Bird:189771,preparator number=KEL 131,14531,Spinus tristis salicamans,Thomas K. Studley,Katharine E. Lovett; Danielle Barnett,United States,California,Contra Costa County,"3254 Montevideo Drive, San Ramon",31-Jul-08,"skin, study; tissue",37.752684,-121.943456,26,skull 20% ossified,unknown
salvage,MVZ:Bird:189773,MVZ Prep Lab Catalog=PLC 2784,14861,Accipiter cooperii,Keith Hansen,Violet Kimzey,United States,California,Marin County,"Big Mesa near junction of Elm Rd. and Grove Rd., Bolinas",1-Dec-11,"skin, study; tissue",37.901159,-122.70002,185,1st year plumage,male
salvage,MVZ:Bird:189774,MVZ Prep Lab Catalog=PLC 2729,14861,Selasphorus sasin sasin,Keith Hansen,Ashley Smiley,United States,California,Marin County,Bolinas Mesa,3-Jun-11,"skin, study; tissue",37.907277,-122.692157,2000,not recorded,male
salvage,MVZ:Bird:189775,MVZ Prep Lab Catalog=PLC 2721,14861,Catharus guttatus guttatus,Keith Hansen,Ashley Smiley,United States,California,Marin County,Bolinas Mesa,3-Nov-11,"skin, study; tissue",37.907277,-122.692157,2000,skull slightly ossified,female
salvage,MVZ:Bird:189776,MVZ Prep Lab Catalog=PLC 2833,14861,Setophaga coronata auduboni,Keith Hansen,Meera L. Sethi,United States,California,Marin County,Mill Valley,6-Jan-12,"skin, study; tissue",37.9068465,-122.5457302,2610,skull 100% ossified,male
salvage,MVZ:Bird:189777,preparator number=494,14861,Melospiza melodia gouldii,Keith Hansen,Elizabeth A. Wommack,United States,California,Marin County,"99 Wharf Rd., Bolinas",3-Jan-12,"skin, study; syrinx; endoparasite; tissue",37.90956,-122.682321,25,skull 100% ossified,male
shotgun,MVZ:Bird:189778,MVZ Prep Lab Catalog=PLC 2065,14537,Mareca strepera strepera,Janette L. Havens,Neetha Iyer,United States,California,Kern County,Kern National Wildlife Refuge,13-Dec-08,syrinx; skeleton; tissue,35.73901667,-119.6051167,30,not recorded,male
shotgun,MVZ:Bird:189779,MVZ Prep Lab Catalog=PLC 2549,14537,Mareca strepera strepera,James Havens,Theresa L. Wong,United States,California,Kern County,Kern National Wildlife Refuge,13-Dec-08,"skin, study; syrinx; tissue",35.73901667,-119.6051167,30,not recorded,male
shotgun,MVZ:Bird:189780,MVZ Prep Lab Catalog=PLC 2534,14537,Anas crecca carolinensis,James Havens,Theresa L. Wong,United States,California,Kern County,Kern National Wildlife Refuge,13-Dec-08,"skin, study; syrinx; tissue",35.73901667,-119.6051167,30,not recorded,male
salvage,MVZ:Bird:189781,MVZ Prep Lab Catalog=PLC 2066,14537,Aythya affinis,Janette L. Havens,Monique Picon,United States,California,Inyo County,"Sewage Disposal Ponds, Big Pine",24-Nov-08,syrinx; skeleton; tissue,37.18581667,-118.2982833,212,not recorded,male
salvage,MVZ:Bird:190067,MVZ Prep Lab Catalog=PLC 3352,14986,Catharus guttatus ssp.,Alan B. Shabel,Casie G. Lee,United States,California,Contra Costa County,"1012 Wildcat Canyon Rd., Berkeley",11-Nov-10,syrinx; skeleton; tissue,37.8960882,-122.2547983,40,medium skull windows,male
salvage,MVZ:Bird:190068,MVZ Prep Lab Catalog=PLC 3469,14986,Turdus migratorius caurinus,Alan B. Shabel,Martha A. Cerda,United States,California,Contra Costa County,"1012 Wildcat Canyon Rd., Berkeley",16-Mar-11,"skin, study; syrinx; tissue",37.8960882,-122.2547983,40,not recorded,male
salvage,MVZ:Bird:190069,MVZ Prep Lab Catalog=PLC 3459,14986,Turdus migratorius caurinus,Alan B. Shabel,Andrea F. Rios Dominguez,United States,California,Contra Costa County,"1012 Wildcat Canyon Rd., Berkeley",16-Mar-11,"skin, study; syrinx; tissue",37.8960882,-122.2547983,40,skull ossified,female
salvage,MVZ:Bird:190070,MVZ Prep Lab Catalog=PLC 3463,14986,Ixoreus naevius naevius,Alan B. Shabel,Andrea F. Rios Dominguez,United States,California,Contra Costa County,"1012 Wildcat Canyon Rd., Berkeley",3-Feb-13,"skin, study; syrinx; tissue",37.8960882,-122.2547983,40,skull ossified,female
salvage,MVZ:Bird:190071,MVZ Prep Lab Catalog=PLC 3346,14986,Ixoreus naevius ssp.,Alan B. Shabel,Casie G. Lee; Rosalind G. Bump; Amelia Tsai,United States,California,Contra Costa County,"1012 Wildcat Canyon Rd., Berkeley",23-Dec-11,syrinx; skeleton; tissue,37.8960882,-122.2547983,40,ossified skull,female
salvage,MVZ:Bird:190072,MVZ Prep Lab Catalog=PLC 3470,14986,Bombycilla cedrorum,Alan B. Shabel,Ashley Smiley,United States,California,Contra Costa County,"1012 Wildcat Canyon Rd., Berkeley",1-Apr-12,"skin, study; tissue",37.8960882,-122.2547983,40,skull ossified,male
salvage,MVZ:Bird:190073,preparator number=77,14986,Bombycilla cedrorum,Alan B. Shabel,Anna E. Hiller,United States,California,Contra Costa County,"1012 Wildcat Canyon Rd., Berkeley",23-Apr-08,syrinx; skeleton; tissue,37.8960882,-122.2547983,40,not recorded,female
salvage,MVZ:Bird:190074,preparator number=88,14986,Bombycilla cedrorum,Alan B. Shabel,Anna E. Hiller,United States,California,Alameda County,"1008 Wildcat Canyon Rd., Berkeley",25-Apr-08,skeleton; tissue,37.895876,-122.255225,36,not recorded,male
salvage,MVZ:Bird:189486,MVZ Prep Lab Catalog=PLC 3443,14966,Buteo jamaicensis calurus,Brett Furnas,Lelena Avila,United States,California,Shasta County,"Balls Ferry Wetland Unit, mouth of Cottonwood Creek Wildlife Area, Cottonwood",28-Jan-13,skeleton; tissue,40.407606,-122.216245,1400,juvenile,female
salvage,MVZ:Bird:189487,preparator number=302,15089,Asio flammeus flammeus,Elizabeth A. Wommack,Theresa L. Wong,United States,California,Marin County,"pond W of Olema Creek, ca. 500 ft NW of the end of Marsh Creek Rd.",11-Apr-14,skeleton,38.061828,-122.80943,40,"skull crushed, age not determined",unknown
salvage,MVZ:Bird:189488,MVZ Prep Lab Catalog=PLC 3195,15093,Buteo lineatus elegans,Patricia A. Holroyd,Casie G. Lee,United States,California,Alameda County,"north side of Valley Life Sciences Building, University of California campus, Berkeley",3-Jul-14,skeleton; tissue,37.87217,-122.26243,84,not recorded,unknown
salvage,MVZ:Bird:189489,MVZ Prep Lab Catalog=PLC 3309,15092,Catharus guttatus ssp.,Lucy Chang,Kelsey Lyberger,United States,California,Alameda County,"1509 Grant Street, Berkeley",28-Sep-14,skeleton; tissue,37.8790597,-122.2757344,30,large skull windows,male
salvage,MVZ:Bird:189490,preparator number=87,14888,Bubo virginianus pacificus,"Jessica Oates, Wes Oates",Anna E. Hiller,United States,California,Contra Costa County,"3213 Santa Clara Ave., El Cerrito",2-Mar-12,syrinx; stomach content; skeleton; tissue; tissue,37.9013443,-122.3066326,30,not recorded,male
salvage,MVZ:Bird:189491,preparator number=372,15186,Calypte anna,Joshua Scherschel,Theresa L. Wong,United States,California,Alameda County,"385 LeConte Hall, University of California, Berkeley, Berkeley",16-Apr-15,"skin, study; tissue",37.872598,-122.257143,58,not recorded,no; 3 Nov 2016; not recorded; no fat; no molt; 3.7; gonads not recorded; female; stomach contained brown liquid with a little black grit; yes
salvage,MVZ:Bird:189492,preparator number=378,15184,Bombycilla cedrorum,Kate Wilsterman,Theresa L. Wong,United States,California,Alameda County,"1923 Haste Street, Berkeley",14-Apr-15,"skin, study; tissue",37.8646039,-122.2711709,25,not recorded,male
salvage,MVZ:Bird:189493,preparator number=360,15266,Cardellina pusilla chryseola,Morris Lever,Theresa L. Wong,United States,California,Alameda County,"LeConte Hall, University of California campus, Berkeley",3-Aug-16,"skin, study; tissue",37.872657,-122.257754,60,large skull windows,male
salvage,MVZ:Bird:189494,MVZ Prep Lab Catalog=PLC 3886,15179,Calypte anna,Ammon Corl,Mauricio R. Vazquez,United States,California,Contra Costa County,"Refugio Valley Rd., Hercules",15-Mar-15,"skin, study",37.9995413,-122.2512091,1947,not recorded,21 Sep 2016; not recorded; no fat; no molt but missing right rectrix 1; 3.1; testis unidentifiable; no; male; yes
salvage,MVZ:Bird:189495,collector number=144,15201,Zonotrichia atricapilla,Shelby L. Medina,,United States,California,Alameda County,"loading dock of Valley Life Sciences Building, University of California campus, Berkeley",23-Sep-15,"skin, study; syrinx; tissue; tissue sample",37.871053,-122.262906,17,large skull windows,unknown
shotgun,MVZ:Bird:191059,MVZ Prep Lab Catalog=PLC 2651,14732,Larus occidentalis occidentalis,United States Department of Agriculture,May Nguyen; Winnie Feng,United States,California,Alameda County,"near Oakland International Airport, Oakland",24-Dec-09,syrinx; skeleton; tissue,37.725936,-122.200079,5713,not recorded,male
shotgun,MVZ:Bird:191060,MVZ Prep Lab Catalog=PLC 2652,14732,Larus occidentalis occidentalis,United States Department of Agriculture,Maggie Lee; Larissa Aleksaudr,United States,California,Alameda County,"near Oakland International Airport, Oakland",24-Dec-09,syrinx; skeleton; tissue,37.725936,-122.200079,5713,not recorded,female
shotgun,MVZ:Bird:191061,MVZ Prep Lab Catalog=PLC 2654,14732,Larus occidentalis occidentalis,United States Department of Agriculture,Sky Korber,United States,California,Alameda County,"near Oakland International Airport, Oakland",24-Dec-09,syrinx; skeleton; tissue,37.725936,-122.200079,5713,not recorded,female
shotgun,MVZ:Bird:191062,MVZ Prep Lab Catalog=PLC 3234,14732,Larus occidentalis occidentalis,United States Department of Agriculture,May Nguyen,United States,California,Alameda County,"near Oakland International Airport, Oakland",24-Dec-09,syrinx; skeleton; tissue,37.725936,-122.200079,5713,not recorded,male
shotgun,MVZ:Bird:191063,MVZ Prep Lab Catalog=PLC 3235,14732,Larus occidentalis occidentalis,United States Department of Agriculture,Jennifer Farren; Skyler Valle,United States,California,Alameda County,"near Oakland International Airport, Oakland",24-Dec-09,syrinx; skeleton; tissue,37.725936,-122.200079,5713,not recorded,female
shotgun,MVZ:Bird:191064,MVZ Prep Lab Catalog=PLC 3236,14732,Larus occidentalis occidentalis,United States Department of Agriculture,Shelby L. Medina,United States,California,Alameda County,"near Oakland International Airport, Oakland",24-Dec-09,syrinx; skeleton; tissue,37.725936,-122.200079,5713,not recorded,male
shotgun,MVZ:Bird:191065,MVZ Prep Lab Catalog=PLC 3243,14732,Larus occidentalis occidentalis,United States Department of Agriculture,Kei-Lin Ooi; Chulabush Khatancharoen,United States,California,Alameda County,"near Oakland International Airport, Oakland",24-Dec-09,syrinx; skeleton; tissue,37.725936,-122.200079,5713,not recorded,male
shotgun,MVZ:Bird:191066,MVZ Prep Lab Catalog=PLC 3246,14732,Larus occidentalis occidentalis,United States Department of Agriculture,Courtney Hendrickson,United States,California,Alameda County,"near Oakland International Airport, Oakland",24-Dec-09,syrinx; skeleton; tissue,37.725936,-122.200079,5713,not recorded,female
shotgun,MVZ:Bird:191067,MVZ Prep Lab Catalog=PLC 3247,14732,Larus occidentalis occidentalis,United States Department of Agriculture,Megan Cantrell; Stephanie Perod,United States,California,Alameda County,"near Oakland International Airport, Oakland",24-Dec-09,skeleton; tissue,37.725936,-122.200079,5713,not recorded,unknown
shotgun,MVZ:Bird:191068,MVZ Prep Lab Catalog=PLC 3248,14732,Larus occidentalis occidentalis,United States Department of Agriculture,Sabrina Horrack,United States,California,Alameda County,"near Oakland International Airport, Oakland",24-Dec-09,skeleton; tissue,37.725936,-122.200079,5713,not recorded,male
shotgun,MVZ:Bird:191072,MVZ Prep Lab Catalog=PLC 3366,14732,Larus occidentalis occidentalis,United States Department of Agriculture,Manda Au,United States,California,Alameda County,"near Oakland International Airport, Oakland",24-Dec-09,syrinx; skeleton; tissue,37.725936,-122.200079,5713,not recorded,male
shotgun,MVZ:Bird:191073,MVZ Prep Lab Catalog=PLC 3367,14732,Larus occidentalis occidentalis,United States Department of Agriculture,Amelia Tsai; Maya Kostman,United States,California,Alameda County,"near Oakland International Airport, Oakland",24-Dec-09,skeleton; tissue,37.725936,-122.200079,5713,not recorded,male
shotgun,MVZ:Bird:191069,MVZ Prep Lab Catalog=PLC 3360,14732,Larus occidentalis occidentalis,United States Department of Agriculture,Martha A. Cerda; Skyler Valle,United States,California,Alameda County,"near Oakland International Airport, Oakland",24-Dec-09,skeleton; tissue,37.725936,-122.200079,5713,not recorded,female
shotgun,MVZ:Bird:191070,MVZ Prep Lab Catalog=PLC 3361,14732,Larus occidentalis occidentalis,United States Department of Agriculture,Ryan Farquhar; Kendall L. Calhoun,United States,California,Alameda County,"near Oakland International Airport, Oakland",24-Dec-09,syrinx; skeleton; tissue,37.725936,-122.200079,5713,not recorded,male
shotgun,MVZ:Bird:191071,MVZ Prep Lab Catalog=PLC 3365,14732,Larus occidentalis occidentalis,United States Department of Agriculture,Andrea F. Rios Dominguez; Jose Jacunde,United States,California,Alameda County,"near Oakland International Airport, Oakland",24-Dec-09,syrinx; skeleton; tissue,37.725936,-122.200079,5713,not recorded,female
shotgun,MVZ:Bird:191074,MVZ Prep Lab Catalog=PLC 3374,14732,Larus occidentalis occidentalis,United States Department of Agriculture,Casie G. Lee; Amy Cao; Ellen Kuo; Taylor Hulahan,United States,California,Alameda County,"near Oakland International Airport, Oakland",24-Dec-09,syrinx; skeleton; tissue,37.725936,-122.200079,5713,not recorded,male
shotgun,MVZ:Bird:191075,MVZ Prep Lab Catalog=PLC 3375,14732,Larus occidentalis occidentalis,United States Department of Agriculture,Joie Lin,United States,California,Alameda County,"near Oakland International Airport, Oakland",24-Dec-09,syrinx; endoparasite; skeleton; tissue,37.725936,-122.200079,5713,not recorded,male
shotgun,MVZ:Bird:191076,MVZ Prep Lab Catalog=PLC 3377,14732,Larus occidentalis occidentalis,United States Department of Agriculture,Theresa L. Wong; Kathryn Salazar; Maya Kostman,United States,California,Alameda County,"near Oakland International Airport, Oakland",24-Dec-09,syrinx; skeleton; tissue,37.725936,-122.200079,5713,not recorded,female
shotgun,MVZ:Bird:191077,MVZ Prep Lab Catalog=PLC 3378,14732,Larus occidentalis occidentalis,United States Department of Agriculture,Taylor Hulahan,United States,California,Alameda County,"near Oakland International Airport, Oakland",24-Dec-09,syrinx; skeleton; tissue,37.725936,-122.200079,5713,not recorded,male
shotgun,MVZ:Bird:191078,MVZ Prep Lab Catalog=PLC 3364,14732,Larus occidentalis x Larus glaucescens,United States Department of Agriculture,Nicole Duong; Rachel Harris,United States,California,Alameda County,"near Oakland International Airport, Oakland",24-Dec-09,syrinx; skeleton; tissue,37.725936,-122.200079,5713,not recorded,female
shotgun,MVZ:Bird:191031,MVZ Prep Lab Catalog=PLC 3015,14732,Pelecanus occidentalis californicus,United States Department of Agriculture,Chulabush Khatancharoen; Maia Zimonja; Anderson Chen; Marcie Nakatsachi,United States,California,Alameda County,"near Oakland International Airport, Oakland",24-Dec-09,endoparasite; skeleton; tissue,37.725936,-122.200079,5713,not recorded,male
shotgun,MVZ:Bird:191032,MVZ Prep Lab Catalog=PLC 2799,14732,Phalacrocorax auritus albociliatus,United States Department of Agriculture,Jeremy Spool,United States,California,Alameda County,"near Oakland International Airport, Oakland",24-Dec-09,syrinx; skeleton; tissue,37.725936,-122.200079,5713,not recorded,"female; not recorded; heavy molt; heavy fat; ovary 27 x 12 mm, largest ovum 4 x 4 mm, ne x t largest ovum 2 x 2 mm; 2140"
shotgun,MVZ:Bird:191033,MVZ Prep Lab Catalog=PLC 2867,14732,Phalacrocorax auritus albociliatus,United States Department of Agriculture,Shelby L. Medina,United States,California,Alameda County,"near Oakland International Airport, Oakland",24-Dec-09,syrinx; skeleton; tissue,37.725936,-122.200079,5713,not recorded,female
