"","guid","accn_number","spec_locality","scientific_name","genus","species","other","dec_lat","dec_long","coll_method","genus_species"
"2017","MVZ:Bird:182447","14183","Wilson Lake","Regulus satrapa olivaceus","Regulus","satrapa","olivaceus",40.34403,-121.43286,"active","Regulus satrapa"
"2018","MVZ:Bird:182448","14183","Wilson Lake","Regulus satrapa olivaceus","Regulus","satrapa","olivaceus",40.34403,-121.43286,"active","Regulus satrapa"
"2019","MVZ:Bird:182449","14183","Wilson Lake","Regulus satrapa olivaceus","Regulus","satrapa","olivaceus",40.34362,-121.434293,"active","Regulus satrapa"
"2020","MVZ:Bird:182462","14183","Wilson Lake","Turdus migratorius propinquus","Turdus","migratorius","propinquus",40.34403,-121.43286,"active","Turdus migratorius"
"2021","MVZ:Bird:182463","14183","Wilson Lake","Turdus migratorius propinquus","Turdus","migratorius","propinquus",40.34403,-121.43286,"active","Turdus migratorius"
"2022","MVZ:Bird:182385","14183","Battle Creek at crossing with Hwy. 36","Contopus sordidulus veliei","Contopus","sordidulus","veliei",40.35075,-121.62709,"active","Contopus sordidulus"
"2023","MVZ:Bird:182464","14183","Wilson Lake","Turdus migratorius propinquus","Turdus","migratorius","propinquus",40.34403,-121.43286,"active","Turdus migratorius"
"2024","MVZ:Bird:182465","14183","Wilson Lake","Turdus migratorius propinquus","Turdus","migratorius","propinquus",40.34403,-121.43286,"active","Turdus migratorius"
"2025","MVZ:Bird:182496","14183","Wilson Lake","Setophaga coronata auduboni","Setophaga","coronata","auduboni",40.34403,-121.43286,"active","Setophaga coronata"
"2026","MVZ:Bird:182498","14183","Wilson Lake","Setophaga coronata auduboni","Setophaga","coronata","auduboni",40.34403,-121.43286,"active","Setophaga coronata"
"2027","MVZ:Bird:182497","14183","Wilson Lake","Setophaga coronata auduboni","Setophaga","coronata","auduboni",40.34403,-121.43286,"active","Setophaga coronata"
"2028","MVZ:Bird:182508","14183","Wilson Lake","Setophaga occidentalis","Setophaga","occidentalis",NA,40.34403,-121.43286,"active","Setophaga occidentalis"
"2029","MVZ:Bird:182507","14183","Wilson Lake","Setophaga occidentalis","Setophaga","occidentalis",NA,40.34403,-121.43286,"active","Setophaga occidentalis"
"2030","MVZ:Bird:182499","14183","Wilson Lake","Setophaga coronata auduboni","Setophaga","coronata","auduboni",40.34403,-121.43286,"active","Setophaga coronata"
"2031","MVZ:Bird:182509","14183","Wilson Lake","Setophaga occidentalis","Setophaga","occidentalis",NA,40.34403,-121.43286,"active","Setophaga occidentalis"
"2032","MVZ:Bird:182510","14183","Wilson Lake","Setophaga occidentalis","Setophaga","occidentalis",NA,40.34403,-121.43286,"active","Setophaga occidentalis"
"2033","MVZ:Bird:182506","14183","Wilson Lake","Setophaga occidentalis","Setophaga","occidentalis",NA,40.34403,-121.43286,"active","Setophaga occidentalis"
"2034","MVZ:Bird:187905","15014","Long Valley Rd. along Indian Creek","Gymnorhinus cyanocephalus","Gymnorhinus","cyanocephalus",NA,38.80873,-119.73274,"active","Gymnorhinus cyanocephalus"
"2035","MVZ:Bird:187906","15014","Long Valley Rd. along Indian Creek","Gymnorhinus cyanocephalus","Gymnorhinus","cyanocephalus",NA,38.80718,-119.73324,"active","Gymnorhinus cyanocephalus"
"2036","MVZ:Bird:187907","15014","Mud Lake Rd., 1 mi N and 1.75 mi E of Paynesville","Aphelocoma californica ssp.","Aphelocoma","californica","ssp.",38.82183,-119.75044,"active","Aphelocoma californica"
"2037","MVZ:Bird:187908","15014","Mud Lake Rd., 1 mi N and 1.75 mi E of Paynesville","Aphelocoma californica ssp.","Aphelocoma","californica","ssp.",38.8222,-119.74935,"active","Aphelocoma californica"
"2038","MVZ:Bird:187909","15014","Long Valley Rd. along Indian Creek","Aphelocoma californica ssp.","Aphelocoma","californica","ssp.",38.81262,-119.72957,"active","Aphelocoma californica"
"2039","MVZ:Bird:187910","15014","Long Valley Rd. along Indian Creek","Aphelocoma californica ssp.","Aphelocoma","californica","ssp.",38.81262,-119.72957,"active","Aphelocoma californica"
"2040","MVZ:Bird:187911","15014","Long Valley Rd. along Indian Creek","Aphelocoma californica ssp.","Aphelocoma","californica","ssp.",38.81262,-119.72957,"active","Aphelocoma californica"
"2041","MVZ:Bird:187912","15014","Long Valley Rd. along Indian Creek","Aphelocoma californica ssp.","Aphelocoma","californica","ssp.",38.81262,-119.72957,"active","Aphelocoma californica"
"2042","MVZ:Bird:187913","15014","Long Valley Rd. along Indian Creek","Aphelocoma californica ssp.","Aphelocoma","californica","ssp.",38.80837,-119.73771,"active","Aphelocoma californica"
"2043","MVZ:Bird:187914","15014","Long Valley Rd. along Indian Creek","Aphelocoma californica ssp.","Aphelocoma","californica","ssp.",38.80837,-119.73771,"active","Aphelocoma californica"
"2044","MVZ:Bird:187915","15014","Mud Lake Rd., 0.25 mi S and 1.75 mi E of Paynesville","Aphelocoma californica ssp.","Aphelocoma","californica","ssp.",38.80485,-119.74915,"active","Aphelocoma californica"
"2045","MVZ:Bird:187916","15014","Mud Lake Rd., 0.25 mi S and 1.75 mi E of Paynesville","Aphelocoma californica ssp.","Aphelocoma","californica","ssp.",38.80485,-119.74915,"active","Aphelocoma californica"
"2046","MVZ:Bird:187917","15014","Long Valley Rd. along Indian Creek","Aphelocoma californica ssp.","Aphelocoma","californica","ssp.",38.80488,-119.73795,"active","Aphelocoma californica"
"2047","MVZ:Bird:187918","15014","Long Valley Rd. along Indian Creek","Aphelocoma californica ssp.","Aphelocoma","californica","ssp.",38.80199,-119.7396,"active","Aphelocoma californica"
"2048","MVZ:Bird:187919","15014","Long Valley Rd. along Indian Creek","Aphelocoma californica ssp.","Aphelocoma","californica","ssp.",38.80199,-119.7396,"active","Aphelocoma californica"
"2049","MVZ:Bird:187920","15014","Curtz Lake","Sitta carolinensis aculeata","Sitta","carolinensis","aculeata",38.72702,-119.79005,"active","Sitta carolinensis"
"2050","MVZ:Bird:187921","15014","E fork of Carson River drainage, 1 mi E of Curtz Lake","Sitta carolinensis aculeata","Sitta","carolinensis","aculeata",38.72401,-119.7693,"active","Sitta carolinensis"
"2051","MVZ:Bird:187922","15014","Curtz Lake","Sitta pygmaea melanotis","Sitta","pygmaea","melanotis",38.72702,-119.79005,"active","Sitta pygmaea"
"2052","MVZ:Bird:187923","15014","Long Valley Rd. along Indian Creek","Amphispiza bilineata deserticola","Amphispiza","bilineata","deserticola",38.81029,-119.73032,"active","Amphispiza bilineata"
"2053","MVZ:Bird:182530","14183","Wilson Lake","Pipilo chlorurus","Pipilo","chlorurus",NA,40.34403,-121.43286,"active","Pipilo chlorurus"
"2054","MVZ:Bird:182526","14183","Wilson Lake","Piranga ludoviciana","Piranga","ludoviciana",NA,40.34403,-121.43286,"active","Piranga ludoviciana"
"2055","MVZ:Bird:182527","14183","Wilson Lake","Piranga ludoviciana","Piranga","ludoviciana",NA,40.34403,-121.43286,"active","Piranga ludoviciana"
"2056","MVZ:Bird:182531","14183","Wilson Lake","Pipilo chlorurus","Pipilo","chlorurus",NA,40.34403,-121.43286,"active","Pipilo chlorurus"
"2057","MVZ:Bird:182525","14183","Wilson Lake","Piranga ludoviciana","Piranga","ludoviciana",NA,40.34403,-121.43286,"active","Piranga ludoviciana"
"2058","MVZ:Bird:182535","14183","Wilson Lake","Spizella passerina arizonae","Spizella","passerina","arizonae",40.34403,-121.43286,"active","Spizella passerina"
"2059","MVZ:Bird:182534","14183","Wilson Lake","Spizella passerina arizonae","Spizella","passerina","arizonae",40.34403,-121.43286,"active","Spizella passerina"
"2060","MVZ:Bird:182537","14183","Wilson Lake","Spizella passerina arizonae","Spizella","passerina","arizonae",40.34403,-121.43286,"active","Spizella passerina"
"2061","MVZ:Bird:182538","14183","Wilson Lake","Spizella passerina arizonae","Spizella","passerina","arizonae",40.34362,-121.434293,"active","Spizella passerina"
"2062","MVZ:Bird:182539","14183","Wilson Lake","Spizella passerina arizonae","Spizella","passerina","arizonae",40.34362,-121.434293,"active","Spizella passerina"
"2063","MVZ:Bird:182553","14183","Wilson Lake","Melospiza melodia montana","Melospiza","melodia","montana",40.34362,-121.434293,"active","Melospiza melodia"
"2064","MVZ:Bird:182559","14183","Wilson Lake","Junco hyemalis thurberi (Oreganus Group)","Junco","hyemalis","thurberi",40.34403,-121.43286,"active","Junco hyemalis"
"2065","MVZ:Bird:182560","14183","Wilson Lake","Junco hyemalis thurberi (Oreganus Group)","Junco","hyemalis","thurberi",40.34403,-121.43286,"active","Junco hyemalis"
"2066","MVZ:Bird:182561","14183","Wilson Lake","Junco hyemalis thurberi (Oreganus Group)","Junco","hyemalis","thurberi",40.34403,-121.43286,"active","Junco hyemalis"
"2067","MVZ:Bird:182562","14183","Wilson Lake","Junco hyemalis thurberi (Oreganus Group)","Junco","hyemalis","thurberi",40.34403,-121.43286,"active","Junco hyemalis"
"2068","MVZ:Bird:182563","14183","Wilson Lake","Junco hyemalis thurberi (Oreganus Group)","Junco","hyemalis","thurberi",40.34403,-121.43286,"active","Junco hyemalis"
"2069","MVZ:Bird:182564","14183","Wilson Lake","Junco hyemalis thurberi (Oreganus Group)","Junco","hyemalis","thurberi",40.34403,-121.43286,"active","Junco hyemalis"
"2070","MVZ:Bird:182568","14183","Wilson Lake","Junco hyemalis thurberi (Oreganus Group)","Junco","hyemalis","thurberi",40.34403,-121.43286,"active","Junco hyemalis"
"2071","MVZ:Bird:182565","14183","Wilson Lake","Junco hyemalis thurberi (Oreganus Group)","Junco","hyemalis","thurberi",40.34403,-121.43286,"active","Junco hyemalis"
"2072","MVZ:Bird:182566","14183","Wilson Lake","Junco hyemalis thurberi (Oreganus Group)","Junco","hyemalis","thurberi",40.34403,-121.43286,"active","Junco hyemalis"
"2073","MVZ:Bird:182580","14183","Wilson Lake","Coccothraustes vespertinus brooksi","Coccothraustes","vespertinus","brooksi",40.34403,-121.43286,"active","Coccothraustes vespertinus"
"2074","MVZ:Bird:182536","14183","Wilson Lake","Spizella passerina arizonae","Spizella","passerina","arizonae",40.34403,-121.43286,"active","Spizella passerina"
"2075","MVZ:Bird:182567","14183","Wilson Lake","Junco hyemalis thurberi (Oreganus Group)","Junco","hyemalis","thurberi",40.34403,-121.43286,"active","Junco hyemalis"
"2076","MVZ:Bird:182440","14183","Heart Lake Trailhead, 2.5 mi N and 1.5 mi E Mineral","Troglodytes aedon parkmanii","Troglodytes","aedon","parkmanii",40.38262,-121.57505,"active","Troglodytes aedon"
"2077","MVZ:Bird:182477","14183","Heart Lake Trailhead, 2.5 mi N and 1.5 mi E Mineral","Leiothlypis ruficapilla ridgwayi","Leiothlypis","ruficapilla","ridgwayi",40.38262,-121.57505,"active","Leiothlypis ruficapilla"
"2078","MVZ:Bird:182488","14183","Heart Lake Trailhead, 2.5 mi N and 1.5 mi E Mineral","Setophaga coronata auduboni","Setophaga","coronata","auduboni",40.38262,-121.57505,"active","Setophaga coronata"
"2079","MVZ:Bird:182489","14183","Heart Lake Trailhead, 2.5 mi N and 1.5 mi E Mineral","Setophaga coronata auduboni","Setophaga","coronata","auduboni",40.38262,-121.57505,"active","Setophaga coronata"
"2080","MVZ:Bird:182490","14183","Heart Lake Trailhead, 2.5 mi N and 1.5 mi E Mineral","Setophaga coronata auduboni","Setophaga","coronata","auduboni",40.38262,-121.57505,"active","Setophaga coronata"
"2081","MVZ:Bird:182491","14183","Heart Lake Trailhead, 2.5 mi N and 1.5 mi E Mineral","Setophaga coronata auduboni","Setophaga","coronata","auduboni",40.38262,-121.57505,"active","Setophaga coronata"
"2082","MVZ:Bird:182511","14183","Heart Lake Trailhead, 2.5 mi N and 1.5 mi E Mineral","Geothlypis tolmiei tolmiei","Geothlypis","tolmiei","tolmiei",40.38262,-121.57505,"active","Geothlypis tolmiei"
"2083","MVZ:Bird:182500","14183","Heart Lake Trailhead, 2.5 mi N and 1.5 mi E Mineral","Setophaga occidentalis","Setophaga","occidentalis",NA,40.38262,-121.57505,"active","Setophaga occidentalis"
"2084","MVZ:Bird:182512","14183","Heart Lake Trailhead, 2.5 mi N and 1.5 mi E Mineral","Geothlypis tolmiei tolmiei","Geothlypis","tolmiei","tolmiei",40.38262,-121.57505,"active","Geothlypis tolmiei"
"2085","MVZ:Bird:182543","14183","Heart Lake Trailhead, 2.5 mi N and 1.5 mi E Mineral","Passerella iliaca megarhyncha","Passerella","iliaca","megarhyncha",40.38262,-121.57505,"active","Passerella iliaca"
"2086","MVZ:Bird:182544","14183","Heart Lake Trailhead, 2.5 mi N and 1.5 mi E Mineral","Passerella iliaca megarhyncha","Passerella","iliaca","megarhyncha",40.38262,-121.57505,"active","Passerella iliaca"
"2087","MVZ:Bird:182540","14183","Heart Lake Trailhead, 2.5 mi N and 1.5 mi E Mineral","Passerella iliaca megarhyncha","Passerella","iliaca","megarhyncha",40.38262,-121.57505,"active","Passerella iliaca"
"2088","MVZ:Bird:182541","14183","Heart Lake Trailhead, 2.5 mi N and 1.5 mi E Mineral","Passerella iliaca megarhyncha","Passerella","iliaca","megarhyncha",40.38262,-121.57505,"active","Passerella iliaca"
"2089","MVZ:Bird:182542","14183","Heart Lake Trailhead, 2.5 mi N and 1.5 mi E Mineral","Passerella iliaca megarhyncha","Passerella","iliaca","megarhyncha",40.38262,-121.57505,"active","Passerella iliaca"
"2090","MVZ:Bird:182545","14183","Heart Lake Trailhead, 2.5 mi N and 1.5 mi E Mineral","Passerella iliaca megarhyncha","Passerella","iliaca","megarhyncha",40.38262,-121.57505,"active","Passerella iliaca"
"2091","MVZ:Bird:182546","14183","Heart Lake Trailhead, 2.5 mi N and 1.5 mi E Mineral","Passerella iliaca megarhyncha","Passerella","iliaca","megarhyncha",40.38262,-121.57505,"active","Passerella iliaca"
"2092","MVZ:Bird:182427","14183","Mill Creek Canyon, 2 mi S and 2 mi E Mineral","Sitta canadensis","Sitta","canadensis",NA,40.31119,-121.56554,"active","Sitta canadensis"
"2093","MVZ:Bird:182456","14183","Mill Creek Canyon, 2 mi S and 2 mi E Mineral","Catharus guttatus sequoiensis","Catharus","guttatus","sequoiensis",40.31119,-121.56554,"active","Catharus guttatus"
"2094","MVZ:Bird:182528","14183","Mill Creek Canyon, 2 mi S and 2 mi E Mineral","Piranga ludoviciana","Piranga","ludoviciana",NA,40.31119,-121.56554,"active","Piranga ludoviciana"
"2095","MVZ:Bird:182441","14183","Mill Creek Canyon, 2 mi S and 2 mi E Mineral","Cinclus mexicanus unicolor","Cinclus","mexicanus","unicolor",40.31119,-121.56554,"active","Cinclus mexicanus"
"2096","MVZ:Bird:182437","14183","Mill Creek Canyon, 2 mi S and 2 mi E Mineral","Certhia americana zelotes","Certhia","americana","zelotes",40.31119,-121.56554,"active","Certhia americana"
"2097","MVZ:Bird:182362","14183","Bluff Falls,  0.75 mi S Lassen Volcanic National Park on Hwy 89","Selasphorus rufus","Selasphorus","rufus",NA,40.41258234,-121.5308401,"active","Selasphorus rufus"
"2098","MVZ:Bird:182382","14183","Bluff Falls,  0.75 mi S Lassen Volcanic National Park on Hwy 89","Contopus cooperi","Contopus","cooperi",NA,40.41258234,-121.5308401,"active","Contopus cooperi"
"2099","MVZ:Bird:182363","14183","Summit Creek, 0.5 mi N Morgan Summit","Selasphorus rufus","Selasphorus","rufus",NA,40.36979333,-121.5374833,"active","Selasphorus rufus"
"2100","MVZ:Bird:182364","14183","Battle Creek Campground","Selasphorus rufus","Selasphorus","rufus",NA,40.34688,-121.62932,"active","Selasphorus rufus"
"2101","MVZ:Bird:182365","14183","USFS Rd. 29N17, 0.5 mi N and 0.5 mi E  Wilson Lake (north shore)","Selasphorus rufus","Selasphorus","rufus",NA,40.34951,-121.41777,"active","Selasphorus rufus"
"2102","MVZ:Bird:188714","13860","Palomarin Field Station, Point Reyes Bird Observatory","Hirundo rustica erythrogaster","Hirundo","rustica","erythrogaster",37.9286764,-122.7340259,"salvage","Hirundo rustica"
"2103","MVZ:Bird:188715","13860","Muddy Hollow, Point Reyes National Seashore","Poecile rufescens neglectus","Poecile","rufescens","neglectus",38.0496742,-122.8688528,"salvage","Poecile rufescens"
"2104","MVZ:Bird:188716","13860","Palomarin Field Station, Point Reyes Bird Observatory","Psaltriparus minimus minimus","Psaltriparus","minimus","minimus",37.9286764,-122.7340259,"salvage","Psaltriparus minimus"
"2105","MVZ:Bird:188717","13860","Palomarin Field Station, Point Reyes Bird Observatory","Psaltriparus minimus minimus","Psaltriparus","minimus","minimus",37.9286764,-122.7340259,"salvage","Psaltriparus minimus"
"2106","MVZ:Bird:188718","13860","Pine Gulch Creek on edge of Bolinas Lagoon, near Bolinas","Sitta canadensis","Sitta","canadensis",NA,37.924499,-122.703831,"salvage","Sitta canadensis"
"2107","MVZ:Bird:188719","13860","Seahaven, Inverness","Sitta pygmaea pygmaea","Sitta","pygmaea","pygmaea",38.111034,-122.870549,"salvage","Sitta pygmaea"
"2108","MVZ:Bird:188720","13860","Seahaven, Inverness","Sitta pygmaea pygmaea","Sitta","pygmaea","pygmaea",38.111034,-122.870549,"salvage","Sitta pygmaea"
"2109","MVZ:Bird:188721","13860","Gardner's Cove, San Joaquin National Wildlife Refuge","Troglodytes aedon parkmanii","Troglodytes","aedon","parkmanii",37.638115,-121.213974,"salvage","Troglodytes aedon"
"2110","MVZ:Bird:188722","13860","Willow Unit banding plot W of Friant","Troglodytes aedon parkmanii","Troglodytes","aedon","parkmanii",36.9338426,-119.7526859,"salvage","Troglodytes aedon"
"2111","MVZ:Bird:188724","13860","Clear Creek, ca. 10 mi W Girvan","Thryomanes bewickii drymoecus","Thryomanes","bewickii","drymoecus",40.50361,-122.4042,"salvage","Thryomanes bewickii"
"2112","MVZ:Bird:188725","13860","5 mi W Paynes Creek along Hwy. 36","Thryomanes bewickii drymoecus","Thryomanes","bewickii","drymoecus",40.311752,-122.007451,"salvage","Thryomanes bewickii"
